ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV150,M_POV150,E_UNEMP,M_UNEMP,E_HBURD,M_HBURD,E_NOHSDP,M_NOHSDP,E_UNINSUR,M_UNINSUR,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_LIMENG,M_LIMENG,E_MINRTY,M_MINRTY,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV150,MP_POV150,EP_UNEMP,MP_UNEMP,EP_HBURD,MP_HBURD,EP_NOHSDP,MP_NOHSDP,EP_UNINSUR,MP_UNINSUR,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_LIMENG,MP_LIMENG,EP_MINRTY,MP_MINRTY,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV150,EPL_UNEMP,EPL_HBURD,EPL_NOHSDP,EPL_UNINSUR,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,EPL_LIMENG,SPL_THEME2,RPL_THEME2,EPL_MINRTY,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV150,F_UNEMP,F_HBURD,F_NOHSDP,F_UNINSUR,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_LIMENG,F_THEME2,F_MINRTY,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_DAYPOP,E_NOINT,M_NOINT,E_AFAM,M_AFAM,E_HISP,M_HISP,E_ASIAN,M_ASIAN,E_AIAN,M_AIAN,E_NHPI,M_NHPI,E_TWOMORE,M_TWOMORE,E_OTHERRACE,M_OTHERRACE,EP_NOINT,MP_NOINT,EP_AFAM,MP_AFAM,EP_HISP,MP_HISP,EP_ASIAN,MP_ASIAN,EP_AIAN,MP_AIAN,EP_NHPI,MP_NHPI,EP_TWOMORE,MP_TWOMORE,EP_OTHERRACE,MP_OTHERRACE
51,Virginia,VA,51710,Norfolk City,51710,"Norfolk city, Virginia",53.274906471962,236973,0,101710,305,93797,617,56476,2565,7380,687,34473,1423,16369,1057,21066,1285,29116,55,48050,92,31024,1318,8940,616,3050,501,136872,327,18767,864,744,194,1895,361,11028,692,21752,709,26.2,1.2,6.7,0.6,36.8,1.5,10.7,0.7,10.0,0.6,12.3,0.1,20.3,0.1,14.8,0.6,9.5,0.7,1.4,0.2,57.8,0.1,18.4,0.8,0.7,0.2,2.0,0.4,11.8,0.7,9.2,0.3,0.6818,0.8939,0.9697,0.4924,0.8485,3.8863,0.8788,0.0682,0.6061,0.4773,0.9091,0.6818,2.7425,0.7273,0.8939,0.8939,0.8939,0.8939,0.1136,0.6894,0.947,0.8788,3.5227,0.947,11.0454,0.9394,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,313841,12885,923,94925,901,20688,0,8913,317,595,167,354,122,10700,878,697,269,13.7,1.0,40.1,0.4,8.7,0.0,3.8,0.1,0.3,0.1,0.1,0.1,4.5,0.4,0.3,0.1
51,Virginia,VA,51720,Norton City,51720,"Norton city, Virginia",7.477464846406,3668,0,1864,191,1592,160,1422,370,119,89,385,149,264,103,380,176,790,182,624,184,1069,253,119,85,2,50,206,117,269,145,240,96,25,44,129,82,64,4,39.5,10.3,7.3,5.1,24.2,9.0,9.8,3.8,10.5,4.9,21.5,5.0,17.0,5.0,29.7,7.0,7.5,5.3,0.1,1.4,5.6,3.2,14.5,7.6,12.9,5.2,1.6,2.8,8.1,5.2,1.7,0.1,0.9924,0.9242,0.6818,0.3788,0.8864,3.8636,0.8712,0.6061,0.1591,0.9697,0.7879,0.0758,2.5986,0.6212,0.0455,0.0455,0.0455,0.8485,0.7121,0.5,0.7727,0.4015,3.2348,0.8409,9.7425,0.7576,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,6221,432,166,75,63,0,13,2,6,0,13,0,13,129,86,0,13,27.1,9.8,2.0,1.7,0.0,1.1,0.1,0.2,0.0,1.1,0.0,1.1,3.5,2.3,0.0,1.1
51,Virginia,VA,51730,Petersburg City,51730,"Petersburg city, Virginia",22.72045404446,33261,0,17941,26,14703,432,11356,1120,1838,376,6138,615,3107,383,3482,555,5627,72,7348,83,6937,607,1445,315,505,252,28312,28,3615,509,445,209,289,135,2421,391,634,16,34.7,3.4,11.3,2.2,41.7,4.0,13.6,1.6,10.7,1.7,16.9,0.2,22.1,0.2,21.4,1.9,9.8,2.1,1.6,0.8,85.1,0.1,20.1,2.8,2.5,1.2,2.0,0.9,16.5,2.6,1.9,0.0,0.9091,0.9924,1.0,0.6894,0.9015,4.4924,1.0,0.303,0.7273,0.9015,0.9545,0.7652,3.6515,0.9773,1.0,1.0,1.0,0.9242,0.3561,0.6894,1.0,0.4697,3.4394,0.9091,12.5833,1.0,1,1,1,0,1,4,0,0,1,1,0,2,1,1,1,0,0,1,0,2,9,32280,2873,382,25081,302,1765,0,442,80,16,24,19,25,975,300,14,19,19.5,2.6,75.4,0.9,5.3,0.0,1.3,0.2,0.0,0.1,0.1,0.1,2.9,0.9,0.0,0.1
51,Virginia,VA,51735,Poquoson City,51735,"Poquoson city, Virginia",15.35670125638,12479,0,4927,19,4657,110,1064,378,90,73,755,182,336,120,276,153,2454,81,2820,96,1577,279,243,117,38,88,1301,101,157,101,54,71,12,28,77,72,67,4,8.5,3.0,1.4,1.2,16.2,3.9,3.8,1.4,2.3,1.2,19.7,0.7,22.6,0.8,12.9,2.3,5.2,2.5,0.3,0.7,10.4,0.8,3.1,2.0,1.1,1.4,0.3,0.6,1.7,1.5,0.5,0.0,0.0379,0.0076,0.0833,0.0076,0.0152,0.1516,0.0,0.4924,0.7803,0.3409,0.4697,0.2348,2.3181,0.3788,0.1742,0.1742,0.1742,0.4091,0.1894,0.0455,0.0379,0.1061,0.788,0.0076,3.4319,0.0152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7839,337,140,225,52,424,0,261,86,14,19,0,21,326,117,51,89,7.2,3.0,1.8,0.4,3.4,0.0,2.1,0.7,0.1,0.1,0.0,0.3,2.6,0.9,0.4,0.7
51,Virginia,VA,51740,Portsmouth City,51740,"Portsmouth city, Virginia",33.30060444691,97384,0,43096,123,38962,544,25669,2143,2971,428,15288,977,6874,542,7023,960,14703,102,22449,9,13550,969,4153,523,498,211,61921,200,3979,506,158,92,712,277,4448,435,3393,135,27.3,2.3,6.6,0.9,39.2,2.4,10.5,0.8,7.7,1.1,15.1,0.1,23.1,0.1,14.8,1.1,10.7,1.3,0.6,0.2,63.6,0.2,9.3,1.2,0.4,0.2,1.9,0.7,11.4,1.1,3.5,0.1,0.7273,0.8788,0.9924,0.447,0.6061,3.6516,0.8333,0.2045,0.8106,0.4773,0.9621,0.4394,2.8939,0.7803,0.9621,0.9621,0.9621,0.7348,0.0758,0.6515,0.9394,0.6667,3.0682,0.7803,10.5758,0.8636,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,4,103198,5268,478,49647,884,4879,0,1335,235,278,75,29,41,5266,899,487,257,13.5,1.2,51.0,0.9,5.0,0.0,1.4,0.2,0.3,0.1,0.0,0.1,5.4,0.9,0.5,0.3
51,Virginia,VA,51750,Radford City,51750,"Radford city, Virginia",9.676382918154,16379,0,6450,36,5467,187,5641,631,616,271,1753,309,488,164,895,226,1528,75,1944,102,1866,305,266,122,46,101,2839,75,1388,224,76,59,54,40,251,96,3064,77,42.3,4.7,7.2,3.2,32.1,5.5,6.7,2.2,5.5,1.4,9.3,0.5,11.9,0.6,11.5,1.9,4.9,2.2,0.3,0.6,17.3,0.5,21.5,3.5,1.2,0.9,1.0,0.7,4.6,1.7,18.7,0.5,1.0,0.9167,0.8788,0.1515,0.1667,3.1137,0.7045,0.0,0.0152,0.1439,0.4242,0.2348,0.8181,0.0076,0.3182,0.3182,0.3182,0.9394,0.2273,0.2803,0.3636,0.9697,2.7803,0.6591,7.0303,0.3182,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,4,17632,663,128,1441,189,531,0,373,55,6,14,0,21,453,206,35,50,12.1,2.3,8.8,1.2,3.2,0.0,2.3,0.3,0.0,0.1,0.0,0.2,2.8,1.3,0.2,0.3
51,Virginia,VA,51760,Richmond City,51760,"Richmond city, Virginia",59.924986778834,227171,0,111524,120,101201,769,62456,2590,7885,882,38593,1652,18078,1147,21650,1578,31242,108,38916,90,32181,1552,7397,733,6919,767,132138,337,27828,1300,807,249,1985,310,14330,946,10160,189,28.7,1.2,6.1,0.7,38.1,1.6,11.2,0.7,9.6,0.7,13.8,0.1,17.1,0.1,14.3,0.7,7.3,0.7,3.2,0.4,58.2,0.1,24.9,1.2,0.7,0.2,1.9,0.3,14.2,1.0,4.5,0.1,0.7803,0.8182,0.9848,0.5303,0.8182,3.9318,0.9167,0.1288,0.1742,0.4167,0.75,0.9091,2.3788,0.447,0.9015,0.9015,0.9015,0.9697,0.1136,0.6515,0.9848,0.7424,3.462,0.9318,10.6741,0.8864,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,2,5,298654,17149,1103,99372,776,17306,0,4976,280,262,108,104,91,9259,812,859,294,16.9,1.1,43.7,0.3,7.6,0.0,2.2,0.1,0.1,0.1,0.0,0.1,4.1,0.4,0.4,0.1
51,Virginia,VA,51770,Roanoke City,51770,"Roanoke city, Virginia",42.521195498472,99213,0,48726,50,42806,654,28784,1911,3307,575,13995,977,7578,768,9501,1010,17419,100,22023,0,12107,787,3476,479,1816,416,42648,250,7859,695,362,168,997,224,4779,464,1811,28,29.5,2.0,6.6,1.1,32.7,2.2,10.9,1.1,9.7,1.0,17.6,0.1,22.2,0.0,12.4,0.8,8.1,1.1,2.0,0.4,43.0,0.3,16.2,1.4,0.7,0.3,2.4,0.5,11.2,1.0,1.8,0.0,0.7955,0.8788,0.8864,0.5227,0.8258,3.9092,0.9015,0.3258,0.7348,0.25,0.8333,0.8409,2.9848,0.8182,0.7576,0.7576,0.7576,0.8712,0.1136,0.8409,0.9318,0.4318,3.1893,0.8333,10.8409,0.9015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,127118,7491,620,28493,578,6838,0,3199,247,84,43,98,93,3556,608,380,192,17.5,1.4,28.7,0.6,6.9,0.0,3.2,0.2,0.1,0.1,0.1,0.1,3.6,0.6,0.4,0.2
51,Virginia,VA,51775,Salem City,51775,"Salem city, Virginia",14.515106232736,25372,0,11096,31,10045,244,4234,661,458,163,2425,336,1052,242,1486,327,4902,103,4730,41,2788,405,542,188,144,140,4183,157,1373,262,217,80,215,111,580,180,2642,49,18.6,2.9,3.5,1.3,24.1,3.3,6.1,1.4,6.1,1.3,19.3,0.4,18.6,0.2,11.4,1.7,5.4,1.9,0.6,0.6,16.5,0.6,12.4,2.4,2.0,0.7,2.2,1.1,5.8,1.8,10.4,0.2,0.4318,0.2879,0.6742,0.0985,0.2576,1.75,0.2424,0.4545,0.3333,0.1364,0.4924,0.4394,1.856,0.1136,0.2955,0.2955,0.2955,0.7955,0.3182,0.7955,0.5606,0.8864,3.3562,0.8939,7.2577,0.4167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36253,1325,249,1980,199,957,0,450,66,28,29,31,34,527,190,210,181,13.2,2.4,7.8,0.8,3.8,0.0,1.8,0.3,0.1,0.1,0.1,0.1,2.1,0.7,0.8,0.7
51,Virginia,VA,51790,Staunton City,51790,"Staunton city, Virginia",19.920476703538,25581,0,12293,34,11064,319,5059,619,659,238,3129,405,1360,228,2048,455,5410,79,4845,24,3772,444,633,193,230,123,5151,25,1421,247,53,50,161,93,976,177,1458,34,21.0,2.6,5.1,1.8,28.3,3.6,7.4,1.2,8.2,1.8,21.1,0.3,18.9,0.1,15.1,1.8,5.7,1.7,1.0,0.5,20.1,0.1,11.6,2.0,0.4,0.4,1.5,0.8,8.8,1.6,5.7,0.1,0.5076,0.6439,0.803,0.2121,0.6894,2.856,0.6212,0.5758,0.3712,0.5152,0.5682,0.6212,2.6516,0.6515,0.3788,0.3788,0.3788,0.7652,0.0758,0.4697,0.8182,0.803,2.9319,0.7273,8.8183,0.7045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26042,2059,292,2590,277,972,0,364,83,24,35,156,149,1027,241,18,20,18.6,2.6,10.1,1.1,3.8,0.0,1.4,0.3,0.1,0.1,0.6,0.6,4.0,0.9,0.1,0.1
51,Virginia,VA,51800,Suffolk City,51800,"Suffolk city, Virginia",399.166897082084,94856,0,38847,115,36318,350,14855,1451,2987,492,9796,743,5705,606,5560,818,14013,107,22407,0,11537,714,2841,405,645,247,49654,346,3288,405,870,182,678,210,2168,303,700,23,15.8,1.5,6.3,1.1,27.0,2.0,8.8,0.9,6.1,0.9,14.8,0.1,23.6,0.0,12.6,0.8,7.9,1.1,0.7,0.3,52.3,0.4,8.4,1.0,2.2,0.5,1.8,0.6,6.0,0.8,0.7,0.0,0.3106,0.8333,0.7879,0.2955,0.2576,2.4849,0.5,0.1894,0.8712,0.2879,0.8182,0.5152,2.6819,0.6818,0.8636,0.8636,0.8636,0.7121,0.3258,0.6136,0.5758,0.1439,2.3712,0.447,8.4016,0.6364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87598,4792,428,38919,623,4573,0,1720,222,88,48,0,31,3901,827,453,222,13.2,1.2,41.0,0.7,4.8,0.0,1.8,0.2,0.1,0.1,0.0,0.1,4.1,0.9,0.5,0.2
51,Virginia,VA,51810,Virginia Beach City,51810,"Virginia Beach city, Virginia",244.718693190132,457900,0,189951,211,178915,829,60550,3499,9960,1221,50205,1975,17344,1179,29793,1920,68485,24,100876,0,51054,1819,12753,983,6107,837,183396,650,22621,1264,2045,330,2280,518,7723,748,8080,276,13.5,0.8,4.3,0.5,28.1,1.1,5.5,0.4,6.9,0.4,15.0,0.1,22.0,0.0,11.8,0.4,7.1,0.5,1.4,0.2,40.1,0.1,11.9,0.7,1.1,0.2,1.3,0.3,4.3,0.4,1.8,0.1,0.2273,0.4924,0.7955,0.053,0.4394,2.0076,0.3258,0.197,0.7121,0.2348,0.7348,0.6818,2.5605,0.5909,0.7121,0.7121,0.7121,0.7803,0.1894,0.3485,0.303,0.4318,2.053,0.2803,7.3332,0.4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430780,11393,941,83534,1221,40139,0,31816,822,550,150,405,162,24812,1480,2140,724,6.4,0.5,18.2,0.3,8.8,0.0,6.9,0.2,0.1,0.1,0.1,0.1,5.4,0.3,0.5,0.2
51,Virginia,VA,51820,Waynesboro City,51820,"Waynesboro city, Virginia",14.969789600486,22341,0,10288,19,9431,300,5881,855,541,186,3214,479,1867,342,2136,444,3883,149,4977,22,3715,558,1208,273,387,182,6079,176,1182,273,94,57,160,114,738,186,220,8,26.6,3.9,4.7,1.7,34.1,5.0,11.8,2.2,9.7,2.0,17.4,0.7,22.3,0.1,16.8,2.5,12.8,2.9,1.8,0.9,27.2,0.8,11.5,2.7,0.9,0.6,1.7,1.2,7.8,2.0,1.0,0.0,0.697,0.5606,0.9167,0.5833,0.8258,3.5834,0.8182,0.3182,0.7424,0.6364,0.9924,0.8106,3.5,0.947,0.5,0.5,0.5,0.7576,0.1515,0.5682,0.7424,0.2348,2.4545,0.5,10.0379,0.803,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,22707,1330,252,2133,253,2075,0,380,114,30,34,0,25,1461,350,0,25,14.1,2.7,9.5,1.1,9.3,0.0,1.7,0.5,0.1,0.2,0.0,0.2,6.5,1.6,0.0,0.2
51,Virginia,VA,51830,Williamsburg City,51830,"Williamsburg city, Virginia",8.93817249654,15486,0,5732,50,4882,232,2146,347,411,145,1422,269,517,186,910,297,2597,80,1582,37,1499,287,217,106,214,152,4997,36,1059,197,10,17,25,28,346,110,4862,103,20.2,3.3,6.0,2.1,29.1,5.3,6.7,2.4,6.0,2.0,16.8,0.5,10.2,0.2,9.9,1.9,4.4,2.2,1.4,1.0,32.3,0.2,18.5,3.4,0.2,0.3,0.5,0.6,7.1,2.3,31.4,0.7,0.4848,0.7879,0.8409,0.1515,0.2197,2.4848,0.4924,0.2955,0.0076,0.0985,0.3409,0.6818,1.4243,0.0455,0.5833,0.5833,0.5833,0.9015,0.053,0.0833,0.6742,0.9924,2.7044,0.6364,7.1968,0.3864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,27249,522,192,2348,138,1189,0,1046,73,0,21,0,21,404,151,10,14,10.7,3.9,15.2,0.9,7.7,0.0,6.8,0.5,0.0,0.3,0.0,0.3,2.6,1.0,0.1,0.1
51,Virginia,VA,51840,Winchester City,51840,"Winchester city, Virginia",9.192895569,28103,0,12353,31,11217,261,7350,1032,799,235,3856,538,2444,396,3324,634,4615,175,6263,37,4060,495,885,225,1181,342,10147,158,1724,308,0,25,346,173,1117,339,1114,19,27.3,3.8,5.2,1.5,34.4,4.7,13.0,2.1,12.0,2.3,16.4,0.6,22.3,0.1,14.6,1.8,7.9,2.0,4.5,1.3,36.1,0.6,14.0,2.5,0.0,0.3,3.1,1.5,10.0,3.0,4.0,0.1,0.7273,0.6591,0.9242,0.6288,0.9621,3.9015,0.8939,0.25,0.7424,0.4545,0.8182,0.947,3.2121,0.8788,0.6212,0.6212,0.6212,0.8409,0.0,0.8864,0.8712,0.7121,3.3106,0.8712,11.0454,0.9394,0,0,1,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,44425,1959,389,2746,312,5254,0,589,128,59,61,0,25,1293,402,206,93,17.5,3.4,9.8,1.1,18.7,0.0,2.1,0.5,0.2,0.2,0.0,0.1,4.6,1.4,0.7,0.3
